caseid,year,age,sex,polviews,partyid,indus10
786,2010,72.0,2,5.0,3.0,9160.0
787,2010,70.0,2,4.0,4.0,7970.0
788,2010,32.0,1,5.0,4.0,5790.0
789,2010,56.0,1,4.0,2.0,7270.0
790,2010,62.0,2,5.0,4.0,8190.0
791,2010,49.0,1,4.0,3.0,7270.0
792,2010,76.0,1,6.0,0.0,170.0
794,2010,51.0,2,2.0,0.0,6990.0
795,2010,70.0,2,6.0,5.0,7280.0
796,2010,55.0,2,3.0,1.0,9470.0
797,2010,42.0,2,3.0,2.0,8190.0
798,2010,61.0,1,6.0,6.0,6990.0
799,2010,49.0,2,2.0,1.0,3490.0
801,2010,40.0,1,4.0,3.0,5170.0
802,2010,22.0,2,4.0,3.0,9070.0
803,2010,88.0,1,3.0,4.0,1670.0
804,2010,27.0,1,2.0,5.0,7790.0
806,2010,27.0,1,4.0,5.0,8190.0
807,2010,60.0,1,4.0,7.0,7860.0
808,2010,59.0,1,6.0,4.0,7860.0
809,2010,73.0,2,5.0,4.0,7970.0
810,2010,46.0,2,4.0,3.0,6870.0
811,2010,43.0,2,6.0,6.0,7870.0
812,2010,50.0,1,4.0,1.0,7860.0
813,2010,59.0,2,2.0,2.0,7860.0
814,2010,76.0,1,4.0,5.0,7390.0
815,2010,52.0,1,2.0,6.0,5380.0
816,2010,30.0,1,4.0,0.0,4970.0
817,2010,23.0,1,3.0,5.0,2990.0
818,2010,76.0,2,4.0,2.0,9480.0
819,2010,56.0,1,6.0,4.0,770.0
821,2010,21.0,1,2.0,2.0,4790.0
822,2010,56.0,1,2.0,1.0,7870.0
823,2010,30.0,1,4.0,3.0,7460.0
824,2010,25.0,2,4.0,3.0,7380.0
825,2010,29.0,2,2.0,2.0,5790.0
826,2010,22.0,2,5.0,4.0,7770.0
827,2010,60.0,1,1.0,0.0,9370.0
828,2010,55.0,1,6.0,5.0,770.0
829,2010,36.0,2,3.0,3.0,8680.0
830,2010,41.0,2,4.0,4.0,8680.0
831,2010,58.0,2,4.0,3.0,8370.0
833,2010,67.0,1,4.0,4.0,8190.0
834,2010,60.0,1,4.0,4.0,7590.0
835,2010,58.0,2,4.0,5.0,7970.0
836,2010,60.0,1,3.0,3.0,7860.0
837,2010,35.0,1,4.0,5.0,6690.0
838,2010,60.0,2,4.0,4.0,7860.0
839,2010,31.0,2,4.0,3.0,8470.0
840,2010,67.0,2,5.0,1.0,5370.0
841,2010,60.0,1,2.0,0.0,8590.0
842,2010,58.0,2,6.0,6.0,7290.0
843,2010,77.0,2,6.0,3.0,8680.0
844,2010,41.0,2,5.0,5.0,7870.0
845,2010,49.0,2,4.0,3.0,6190.0
846,2010,68.0,2,4.0,0.0,5380.0
847,2010,56.0,2,4.0,4.0,8190.0
848,2010,41.0,1,2.0,2.0,7870.0
849,2010,55.0,2,5.0,5.0,8470.0
850,2010,81.0,2,6.0,1.0,7970.0
851,2010,44.0,1,6.0,6.0,180.0
852,2010,61.0,1,6.0,6.0,3990.0
853,2010,36.0,1,6.0,5.0,180.0
854,2010,67.0,2,3.0,0.0,7870.0
855,2010,42.0,2,4.0,1.0,6890.0
856,2010,21.0,2,4.0,0.0,8680.0
857,2010,56.0,2,4.0,1.0,8680.0
858,2010,46.0,2,2.0,2.0,8370.0
859,2010,86.0,2,4.0,5.0,7070.0
860,2010,84.0,2,4.0,0.0,4970.0
861,2010,47.0,1,5.0,5.0,9160.0
862,2010,89.0,1,4.0,5.0,4970.0
863,2010,57.0,2,4.0,5.0,7070.0
864,2010,34.0,2,6.0,4.0,7980.0
865,2010,70.0,2,4.0,0.0,8270.0
867,2010,30.0,1,4.0,5.0,590.0
868,2010,53.0,1,4.0,1.0,7870.0
869,2010,44.0,1,4.0,3.0,4680.0
870,2010,59.0,2,4.0,1.0,8680.0
871,2010,71.0,2,4.0,3.0,8190.0
872,2010,30.0,2,4.0,5.0,8680.0
873,2010,49.0,2,6.0,7.0,7670.0
875,2010,63.0,1,5.0,2.0,6680.0
876,2010,77.0,1,2.0,0.0,4970.0
877,2010,27.0,2,2.0,2.0,1090.0
878,2010,44.0,1,6.0,7.0,570.0
879,2010,52.0,1,3.0,2.0,2690.0
880,2010,25.0,2,4.0,3.0,3570.0
881,2010,70.0,2,2.0,0.0,7860.0
882,2010,74.0,2,6.0,3.0,8190.0
883,2010,36.0,2,3.0,4.0,7680.0
884,2010,61.0,1,4.0,5.0,6170.0
885,2010,52.0,1,4.0,0.0,770.0
886,2010,82.0,2,4.0,0.0,3680.0
887,2010,61.0,1,4.0,4.0,6190.0
889,2010,38.0,1,3.0,5.0,2870.0
890,2010,23.0,2,4.0,5.0,8680.0
892,2010,21.0,1,3.0,4.0,2370.0
893,2010,26.0,2,3.0,3.0,8680.0
894,2010,75.0,1,5.0,2.0,770.0
895,2010,46.0,1,3.0,3.0,6170.0
896,2010,22.0,2,4.0,5.0,8190.0
897,2010,49.0,2,4.0,1.0,4270.0
898,2010,70.0,2,3.0,5.0,8680.0
899,2010,60.0,2,1.0,0.0,8190.0
900,2010,59.0,2,4.0,6.0,6170.0
901,2010,42.0,2,7.0,2.0,6570.0
902,2010,37.0,2,4.0,0.0,6070.0
903,2010,29.0,2,6.0,0.0,8680.0
904,2010,64.0,1,4.0,3.0,5070.0
906,2010,72.0,1,2.0,0.0,9160.0
907,2010,33.0,1,5.0,5.0,6290.0
908,2010,52.0,2,6.0,6.0,7860.0
909,2010,56.0,1,7.0,6.0,6990.0
910,2010,28.0,2,4.0,4.0,5790.0
911,2010,48.0,2,4.0,3.0,8290.0
912,2010,20.0,2,4.0,4.0,8270.0
913,2010,43.0,1,4.0,5.0,1990.0
914,2010,52.0,1,5.0,4.0,470.0
915,2010,30.0,2,4.0,4.0,8570.0
916,2010,49.0,1,5.0,5.0,2390.0
917,2010,60.0,1,2.0,3.0,3570.0
918,2010,32.0,2,5.0,5.0,8170.0
919,2010,31.0,1,4.0,3.0,4970.0
920,2010,33.0,1,3.0,3.0,1890.0
921,2010,32.0,2,5.0,5.0,7860.0
922,2010,46.0,2,3.0,2.0,4970.0
923,2010,62.0,2,6.0,5.0,6870.0
924,2010,69.0,1,3.0,2.0,7270.0
925,2010,69.0,2,5.0,6.0,3970.0
926,2010,27.0,1,4.0,4.0,9470.0
927,2010,62.0,2,6.0,4.0,8270.0
928,2010,62.0,1,3.0,4.0,4270.0
929,2010,32.0,2,6.0,6.0,5470.0
930,2010,28.0,2,5.0,6.0,8190.0
931,2010,29.0,2,2.0,0.0,7860.0
932,2010,61.0,1,1.0,0.0,7870.0
933,2010,44.0,1,5.0,3.0,2370.0
934,2010,33.0,1,4.0,3.0,2770.0
935,2010,19.0,2,3.0,0.0,8680.0
936,2010,20.0,1,6.0,5.0,8590.0
937,2010,37.0,1,5.0,3.0,1890.0
938,2010,50.0,1,3.0,3.0,7590.0
939,2010,80.0,1,4.0,3.0,1890.0
940,2010,57.0,2,4.0,2.0,7860.0
941,2010,27.0,1,5.0,5.0,6870.0
942,2010,19.0,1,4.0,2.0,4890.0
943,2010,33.0,2,2.0,1.0,590.0
944,2010,59.0,2,4.0,7.0,8290.0
945,2010,31.0,1,4.0,3.0,8680.0
946,2010,68.0,2,4.0,2.0,5680.0
947,2010,53.0,2,4.0,3.0,6990.0
949,2010,33.0,2,3.0,4.0,8680.0
950,2010,40.0,2,2.0,7.0,1590.0
951,2010,60.0,2,4.0,0.0,8190.0
952,2010,59.0,2,2.0,1.0,7860.0
953,2010,25.0,1,4.0,6.0,770.0
954,2010,44.0,2,3.0,3.0,6890.0
955,2010,54.0,2,2.0,0.0,7870.0
956,2010,26.0,1,2.0,0.0,7870.0
957,2010,22.0,1,3.0,5.0,5170.0
958,2010,36.0,1,4.0,6.0,1880.0
959,2010,22.0,1,6.0,6.0,8680.0
960,2010,63.0,2,3.0,2.0,8090.0
961,2010,40.0,2,6.0,6.0,7460.0
962,2010,35.0,1,5.0,4.0,7290.0
963,2010,67.0,2,6.0,5.0,7860.0
964,2010,56.0,2,6.0,6.0,5380.0
965,2010,25.0,1,7.0,6.0,8270.0
966,2010,32.0,2,4.0,1.0,2980.0
967,2010,25.0,1,5.0,2.0,4560.0
968,2010,80.0,2,6.0,6.0,2980.0
969,2010,47.0,2,5.0,3.0,5070.0
971,2010,28.0,2,6.0,3.0,7860.0
973,2010,61.0,2,7.0,5.0,7860.0
974,2010,85.0,2,6.0,1.0,8370.0
975,2010,53.0,2,4.0,4.0,4560.0
976,2010,36.0,2,3.0,2.0,4170.0
977,2010,65.0,1,6.0,6.0,8180.0
978,2010,23.0,1,2.0,6.0,5580.0
980,2010,32.0,2,4.0,3.0,7860.0
981,2010,81.0,1,4.0,1.0,2670.0
982,2010,26.0,1,4.0,4.0,8680.0
983,2010,30.0,2,6.0,5.0,8470.0
984,2010,74.0,2,4.0,3.0,7860.0
985,2010,58.0,2,4.0,1.0,7980.0
986,2010,63.0,2,5.0,2.0,8390.0
987,2010,53.0,2,5.0,5.0,9190.0
988,2010,63.0,1,3.0,2.0,8370.0
989,2010,34.0,2,2.0,5.0,8190.0
990,2010,59.0,1,5.0,6.0,7460.0
991,2010,64.0,2,5.0,6.0,7860.0
992,2010,58.0,2,3.0,0.0,7590.0
993,2010,75.0,2,1.0,0.0,8370.0
994,2010,84.0,2,3.0,0.0,8190.0
995,2010,56.0,2,3.0,0.0,8180.0
997,2010,30.0,2,2.0,2.0,1280.0
998,2010,21.0,2,4.0,3.0,6390.0
999,2010,39.0,1,6.0,0.0,3990.0
1000,2010,43.0,2,3.0,2.0,7270.0
1001,2010,62.0,2,4.0,3.0,8190.0
1002,2010,24.0,1,4.0,1.0,8680.0
1003,2010,61.0,2,4.0,5.0,4870.0
1004,2010,45.0,2,2.0,1.0,8170.0
1005,2010,74.0,1,6.0,5.0,770.0
1006,2010,27.0,2,6.0,5.0,7480.0
1007,2010,72.0,1,4.0,5.0,7070.0
1008,2010,58.0,2,4.0,6.0,9290.0
1009,2010,45.0,1,5.0,4.0,7980.0
1010,2010,49.0,1,5.0,5.0,3070.0
1011,2010,51.0,1,6.0,4.0,6170.0
1012,2010,57.0,1,7.0,7.0,6990.0
1013,2010,44.0,1,5.0,4.0,4270.0
1014,2010,31.0,1,4.0,3.0,5790.0
1015,2010,39.0,2,7.0,5.0,3360.0
1016,2010,39.0,1,6.0,6.0,4790.0
1017,2010,59.0,1,4.0,4.0,9490.0
1018,2010,33.0,1,5.0,3.0,570.0
1019,2010,36.0,2,4.0,1.0,5170.0
1020,2010,59.0,2,4.0,2.0,7860.0
1021,2010,77.0,2,6.0,5.0,5370.0
1022,2010,44.0,1,2.0,0.0,5470.0
1023,2010,62.0,2,4.0,3.0,6990.0
1024,2010,27.0,2,5.0,1.0,9670.0
1025,2010,38.0,1,2.0,0.0,6990.0
1026,2010,31.0,2,2.0,0.0,7870.0
1027,2010,19.0,2,1.0,1.0,5370.0
1028,2010,25.0,2,4.0,3.0,8660.0
1030,2010,26.0,2,4.0,4.0,8680.0
1031,2010,46.0,1,4.0,5.0,1070.0
1032,2010,63.0,2,4.0,4.0,7860.0
1033,2010,63.0,1,4.0,2.0,6170.0
1034,2010,49.0,2,4.0,1.0,9480.0
1036,2010,89.0,1,4.0,6.0,7860.0
1037,2010,28.0,2,4.0,3.0,6870.0
1038,2010,69.0,2,3.0,3.0,3490.0
1039,2010,83.0,2,6.0,5.0,7870.0
1040,2010,41.0,2,4.0,0.0,7280.0
1041,2010,69.0,2,1.0,0.0,7070.0
1042,2010,22.0,2,4.0,4.0,4770.0
1043,2010,58.0,1,6.0,5.0,7870.0
1044,2010,74.0,2,4.0,3.0,7070.0
1045,2010,57.0,2,4.0,3.0,5380.0
1046,2010,24.0,2,2.0,2.0,8680.0
1047,2010,70.0,2,5.0,4.0,7860.0
1048,2010,52.0,1,7.0,6.0,6970.0
1049,2010,60.0,2,6.0,5.0,1990.0
1050,2010,40.0,2,5.0,4.0,6290.0
1051,2010,64.0,2,4.0,3.0,7870.0
1052,2010,49.0,1,4.0,3.0,8770.0
1053,2010,66.0,2,4.0,0.0,3570.0
1054,2010,23.0,2,3.0,0.0,5170.0
1055,2010,65.0,2,7.0,6.0,4970.0
1056,2010,52.0,2,4.0,2.0,8380.0
1057,2010,25.0,2,6.0,3.0,6870.0
1058,2010,43.0,1,5.0,5.0,9570.0
1059,2010,34.0,2,7.0,5.0,7860.0
1060,2010,30.0,2,4.0,5.0,8590.0
1061,2010,67.0,1,6.0,5.0,3570.0
1062,2010,50.0,1,4.0,5.0,7290.0
1063,2010,41.0,1,4.0,4.0,7380.0
1064,2010,46.0,2,7.0,6.0,7890.0
1065,2010,46.0,2,6.0,6.0,9290.0
1066,2010,66.0,1,2.0,2.0,1480.0
1067,2010,23.0,2,4.0,2.0,8990.0
1068,2010,25.0,1,5.0,5.0,6695.0
1069,2010,74.0,2,2.0,0.0,5170.0
1070,2010,53.0,1,2.0,2.0,7860.0
1071,2010,63.0,1,5.0,3.0,7860.0
1072,2010,44.0,2,2.0,0.0,9470.0
1073,2010,29.0,2,3.0,1.0,7480.0
1074,2010,62.0,1,4.0,2.0,5380.0
1075,2010,39.0,2,3.0,1.0,7860.0
1076,2010,31.0,1,6.0,4.0,9470.0
1078,2010,59.0,1,1.0,0.0,7270.0
1079,2010,87.0,2,5.0,1.0,6080.0
1080,2010,26.0,2,4.0,1.0,7860.0
1081,2010,46.0,2,4.0,1.0,7860.0
1082,2010,35.0,2,4.0,5.0,9190.0
1083,2010,53.0,1,6.0,5.0,4260.0
1084,2010,34.0,2,3.0,2.0,5380.0
1085,2010,55.0,2,4.0,2.0,4970.0
1086,2010,52.0,1,4.0,3.0,2290.0
1087,2010,74.0,2,2.0,0.0,6990.0
1088,2010,27.0,2,3.0,7.0,8270.0
1089,2010,89.0,2,1.0,0.0,6370.0
1090,2010,43.0,1,5.0,5.0,2490.0
1091,2010,74.0,1,4.0,0.0,2490.0
1092,2010,31.0,1,4.0,1.0,8270.0
1093,2010,46.0,1,4.0,0.0,7770.0
1094,2010,21.0,1,4.0,3.0,8290.0
1095,2010,84.0,1,7.0,3.0,3570.0
1096,2010,24.0,1,4.0,5.0,5580.0
1097,2010,47.0,1,6.0,6.0,770.0
1099,2010,60.0,1,4.0,0.0,3190.0
1100,2010,26.0,2,4.0,1.0,7590.0
1101,2010,54.0,2,5.0,1.0,9290.0
1102,2010,56.0,1,5.0,3.0,8770.0
1104,2010,43.0,1,5.0,5.0,8680.0
1105,2010,37.0,1,1.0,5.0,3570.0
1106,2010,49.0,1,4.0,1.0,3570.0
1107,2010,51.0,2,4.0,2.0,8180.0
1108,2010,67.0,1,2.0,3.0,6170.0
1109,2010,58.0,2,5.0,6.0,770.0
1110,2010,41.0,1,4.0,4.0,6170.0
1112,2010,31.0,2,6.0,0.0,5170.0
1113,2010,45.0,2,4.0,1.0,6880.0
1114,2010,48.0,2,6.0,5.0,7860.0
1115,2010,38.0,2,4.0,7.0,8190.0
1116,2010,23.0,1,3.0,1.0,8680.0
1117,2010,27.0,1,1.0,1.0,5070.0
1118,2010,46.0,2,4.0,1.0,8470.0
1119,2010,26.0,1,4.0,4.0,7870.0
1120,2010,67.0,2,5.0,1.0,8970.0
1121,2010,50.0,1,4.0,1.0,3570.0
1122,2010,62.0,2,2.0,1.0,7370.0
1123,2010,41.0,1,4.0,1.0,8980.0
1124,2010,29.0,2,2.0,0.0,7870.0
1125,2010,62.0,2,1.0,0.0,9290.0
1126,2010,22.0,2,6.0,6.0,7870.0
1127,2010,35.0,1,6.0,6.0,4560.0
1128,2010,75.0,1,7.0,1.0,2670.0
1129,2010,69.0,1,7.0,0.0,2770.0
1130,2010,50.0,2,4.0,3.0,7870.0
1131,2010,66.0,2,4.0,1.0,7480.0
1132,2010,50.0,2,4.0,3.0,8190.0
1133,2010,23.0,1,5.0,4.0,6290.0
1135,2010,36.0,2,3.0,3.0,7870.0
1136,2010,23.0,1,6.0,1.0,9170.0
1137,2010,48.0,2,6.0,0.0,3390.0
1138,2010,39.0,2,4.0,5.0,8680.0
1139,2010,25.0,2,4.0,3.0,8190.0
1142,2010,36.0,2,4.0,0.0,8190.0
1143,2010,68.0,1,6.0,6.0,3590.0
1145,2010,80.0,1,6.0,7.0,7460.0
1146,2010,59.0,2,4.0,1.0,6180.0
1147,2010,46.0,1,2.0,2.0,4470.0
1149,2010,26.0,1,4.0,1.0,9160.0
1150,2010,63.0,2,5.0,5.0,7970.0
1151,2010,24.0,1,1.0,0.0,3580.0
1152,2010,25.0,2,5.0,4.0,7860.0
1153,2010,68.0,2,2.0,1.0,9290.0
1154,2010,29.0,2,5.0,5.0,8190.0
1155,2010,42.0,1,5.0,4.0,9470.0
1156,2010,41.0,2,4.0,1.0,6670.0
1158,2010,89.0,2,4.0,5.0,8590.0
1159,2010,40.0,2,6.0,1.0,6870.0
1160,2010,78.0,2,4.0,1.0,5790.0
1161,2010,75.0,1,4.0,5.0,7470.0
1163,2010,30.0,1,5.0,6.0,7070.0
1164,2010,36.0,1,5.0,5.0,7290.0
1165,2010,50.0,1,4.0,5.0,770.0
1166,2010,53.0,2,6.0,6.0,3590.0
1167,2010,57.0,2,2.0,1.0,770.0
1168,2010,45.0,2,5.0,3.0,7860.0
1169,2010,40.0,1,6.0,5.0,9680.0
1170,2010,58.0,2,6.0,6.0,8190.0
1171,2010,58.0,2,6.0,6.0,7460.0
1172,2010,51.0,1,2.0,3.0,5790.0
1173,2010,57.0,1,4.0,2.0,4870.0
1174,2010,53.0,2,2.0,0.0,8680.0
1175,2010,57.0,1,4.0,3.0,4780.0
1176,2010,48.0,2,1.0,0.0,8080.0
1177,2010,61.0,1,4.0,3.0,770.0
1178,2010,49.0,2,6.0,4.0,4170.0
1179,2010,25.0,1,6.0,3.0,770.0
1180,2010,58.0,2,1.0,3.0,8190.0
1181,2010,73.0,2,6.0,6.0,8190.0
1182,2010,63.0,2,5.0,1.0,6470.0
1183,2010,46.0,1,6.0,6.0,4970.0
1184,2010,71.0,2,3.0,3.0,8170.0
1186,2010,32.0,1,4.0,0.0,3970.0
1187,2010,85.0,2,4.0,0.0,8590.0
1188,2010,28.0,2,4.0,2.0,6990.0
1190,2010,67.0,1,4.0,3.0,4680.0
1191,2010,66.0,2,6.0,6.0,9470.0
1193,2010,28.0,2,4.0,0.0,8470.0
1194,2010,27.0,2,3.0,0.0,8660.0
1195,2010,37.0,2,7.0,2.0,4670.0
1196,2010,75.0,1,3.0,0.0,5070.0
1197,2010,25.0,2,6.0,5.0,5790.0
1198,2010,63.0,1,5.0,4.0,6470.0
1199,2010,29.0,2,2.0,2.0,8980.0
1200,2010,26.0,2,1.0,4.0,7860.0
1201,2010,37.0,2,4.0,3.0,8680.0
1202,2010,51.0,2,4.0,0.0,8680.0
1204,2010,54.0,2,6.0,5.0,5380.0
1205,2010,64.0,2,2.0,0.0,7860.0
1206,2010,47.0,2,2.0,0.0,8290.0
1207,2010,40.0,2,4.0,1.0,3190.0
1208,2010,32.0,2,4.0,4.0,5170.0
1209,2010,44.0,2,2.0,0.0,6470.0
1210,2010,67.0,1,6.0,6.0,8590.0
1212,2010,54.0,2,6.0,4.0,9290.0
1213,2010,27.0,2,3.0,4.0,4980.0
1214,2010,68.0,1,4.0,2.0,3580.0
1215,2010,70.0,2,5.0,3.0,7860.0
1216,2010,47.0,1,4.0,1.0,8680.0
1217,2010,48.0,1,5.0,1.0,4490.0
1219,2010,42.0,1,2.0,0.0,7070.0
1220,2010,34.0,2,4.0,2.0,7860.0
1221,2010,62.0,1,2.0,0.0,770.0
1222,2010,58.0,1,5.0,2.0,770.0
1223,2010,46.0,1,2.0,0.0,5380.0
1225,2010,37.0,2,1.0,1.0,8680.0
1226,2010,30.0,1,7.0,4.0,7690.0
1227,2010,81.0,1,3.0,0.0,6090.0
1228,2010,26.0,2,4.0,4.0,7270.0
1229,2010,52.0,2,4.0,3.0,7870.0
1230,2010,89.0,2,5.0,6.0,8370.0
1231,2010,80.0,2,5.0,5.0,6680.0
1232,2010,48.0,1,3.0,1.0,7460.0
1233,2010,71.0,2,2.0,0.0,7860.0
1234,2010,39.0,1,6.0,6.0,7180.0
1235,2010,36.0,1,4.0,4.0,2190.0
1236,2010,80.0,2,4.0,5.0,2190.0
1237,2010,72.0,2,4.0,3.0,9160.0
1238,2010,26.0,1,2.0,1.0,6880.0
1239,2010,42.0,1,6.0,6.0,7280.0
1240,2010,39.0,2,2.0,2.0,7870.0
1241,2010,79.0,2,4.0,0.0,9160.0
1242,2010,62.0,1,1.0,2.0,9170.0
1243,2010,42.0,1,4.0,3.0,6970.0
1244,2010,38.0,2,6.0,0.0,7970.0
1245,2010,32.0,2,4.0,2.0,8190.0
1246,2010,47.0,2,3.0,1.0,9190.0
1247,2010,51.0,2,4.0,1.0,8680.0
1248,2010,77.0,2,4.0,3.0,8660.0
1249,2010,31.0,2,4.0,0.0,9470.0
1250,2010,35.0,1,2.0,1.0,7860.0
1251,2010,48.0,2,1.0,0.0,8190.0
1252,2010,55.0,2,2.0,1.0,9290.0
1253,2010,83.0,2,5.0,5.0,2380.0
1254,2010,44.0,2,5.0,6.0,6670.0
1255,2010,44.0,2,3.0,7.0,7860.0
1256,2010,51.0,1,3.0,0.0,9670.0
1257,2010,30.0,1,2.0,1.0,7870.0
1258,2010,47.0,2,1.0,0.0,7870.0
1259,2010,58.0,2,2.0,7.0,7380.0
1260,2010,65.0,1,6.0,6.0,9370.0
1261,2010,32.0,2,3.0,0.0,8680.0
1262,2010,83.0,2,4.0,3.0,8190.0
1263,2010,42.0,1,3.0,3.0,9690.0
1264,2010,25.0,2,2.0,0.0,9480.0
1265,2010,39.0,1,6.0,1.0,7860.0
1266,2010,43.0,1,6.0,5.0,9680.0
1267,2010,50.0,2,4.0,3.0,8170.0
1268,2010,70.0,1,6.0,0.0,7860.0
1269,2010,71.0,2,2.0,0.0,1690.0
1270,2010,27.0,1,2.0,2.0,6480.0
1271,2010,22.0,1,6.0,5.0,8870.0
1272,2010,25.0,1,5.0,5.0,7870.0
1273,2010,19.0,1,2.0,0.0,8680.0
1274,2010,86.0,2,6.0,6.0,7860.0
1275,2010,49.0,2,4.0,6.0,7870.0
1276,2010,45.0,1,5.0,5.0,5070.0
1277,2010,50.0,1,6.0,4.0,3570.0
1278,2010,54.0,1,4.0,1.0,770.0
1279,2010,40.0,2,6.0,6.0,8190.0
1280,2010,44.0,1,4.0,4.0,2670.0
1281,2010,40.0,1,4.0,5.0,8680.0
1282,2010,44.0,2,4.0,1.0,7980.0
1283,2010,72.0,1,4.0,4.0,8590.0
1284,2010,78.0,1,7.0,5.0,8880.0
1285,2010,53.0,1,3.0,7.0,770.0
1286,2010,89.0,2,3.0,0.0,7860.0
1287,2010,29.0,1,6.0,4.0,770.0
1288,2010,58.0,1,6.0,4.0,7390.0
1289,2010,52.0,1,6.0,5.0,770.0
1290,2010,68.0,1,5.0,6.0,770.0
1291,2010,56.0,1,3.0,3.0,5380.0
1292,2010,24.0,1,2.0,3.0,8590.0
1293,2010,33.0,2,4.0,1.0,8680.0
1294,2010,43.0,1,7.0,6.0,5790.0
1295,2010,37.0,2,4.0,2.0,7870.0
1296,2010,41.0,2,4.0,3.0,7270.0
1297,2010,42.0,1,4.0,1.0,3570.0
1298,2010,27.0,2,6.0,6.0,7290.0
1299,2010,35.0,1,2.0,1.0,6870.0
1300,2010,31.0,1,4.0,2.0,6590.0
1301,2010,31.0,2,6.0,7.0,8190.0
1302,2010,38.0,2,6.0,2.0,7590.0
1303,2010,28.0,1,6.0,6.0,8560.0
1304,2010,31.0,2,7.0,3.0,8980.0
1305,2010,53.0,1,6.0,6.0,8190.0
1306,2010,51.0,1,4.0,7.0,7290.0
1307,2010,31.0,1,5.0,5.0,7590.0
1309,2010,29.0,2,4.0,3.0,8680.0
1310,2010,37.0,2,5.0,5.0,7590.0
1312,2010,49.0,2,4.0,1.0,7860.0
1313,2010,23.0,2,4.0,1.0,5790.0
1314,2010,49.0,2,4.0,0.0,8190.0
1315,2010,57.0,2,7.0,0.0,8980.0
1316,2010,30.0,1,6.0,3.0,8190.0
1317,2010,37.0,1,3.0,3.0,770.0
1318,2010,56.0,2,4.0,1.0,6880.0
1319,2010,64.0,1,4.0,4.0,5490.0
1320,2010,56.0,2,1.0,0.0,2490.0
1321,2010,47.0,2,7.0,6.0,7860.0
1322,2010,34.0,2,5.0,5.0,7860.0
1323,2010,68.0,2,4.0,0.0,3570.0
1324,2010,53.0,1,7.0,7.0,5380.0
1325,2010,45.0,2,5.0,3.0,8090.0
1326,2010,40.0,2,6.0,3.0,9160.0
1327,2010,33.0,2,6.0,4.0,7860.0
1328,2010,35.0,2,3.0,0.0,7970.0
1329,2010,46.0,2,4.0,2.0,1190.0
1330,2010,54.0,2,3.0,0.0,4270.0
1331,2010,27.0,2,4.0,2.0,6990.0
1332,2010,51.0,2,5.0,3.0,8370.0
1333,2010,39.0,2,4.0,6.0,8080.0
1334,2010,36.0,2,4.0,3.0,8370.0
1335,2010,28.0,2,4.0,0.0,8980.0
1336,2010,34.0,2,3.0,4.0,8680.0
1338,2010,29.0,2,4.0,5.0,7970.0
1340,2010,73.0,1,3.0,1.0,4580.0
1341,2010,26.0,1,4.0,3.0,770.0
1342,2010,49.0,1,4.0,2.0,4770.0
1344,2010,43.0,2,5.0,3.0,6170.0
1345,2010,59.0,1,4.0,2.0,4970.0
1346,2010,44.0,1,7.0,1.0,8570.0
1347,2010,42.0,2,4.0,4.0,9290.0
1348,2010,43.0,2,4.0,0.0,8370.0
1349,2010,49.0,2,4.0,3.0,5490.0
1350,2010,38.0,2,4.0,1.0,7860.0
1352,2010,57.0,1,1.0,2.0,7070.0
1353,2010,63.0,2,4.0,0.0,8270.0
1354,2010,25.0,2,3.0,2.0,8680.0
1355,2010,53.0,1,3.0,2.0,770.0
1356,2010,38.0,2,6.0,3.0,3680.0
1357,2010,41.0,2,5.0,4.0,9290.0
1358,2010,51.0,2,3.0,2.0,3370.0
1359,2010,60.0,2,5.0,5.0,1680.0
1360,2010,35.0,2,4.0,1.0,4690.0
1361,2010,38.0,1,4.0,1.0,6770.0
1362,2010,49.0,2,4.0,1.0,7860.0
1364,2010,68.0,2,7.0,0.0,1280.0
1366,2010,57.0,1,3.0,3.0,4690.0
1367,2010,20.0,2,4.0,5.0,8370.0
1368,2010,21.0,1,6.0,5.0,280.0
1369,2010,33.0,1,3.0,4.0,8680.0
1370,2010,44.0,1,4.0,1.0,770.0
1371,2010,50.0,1,6.0,4.0,9690.0
1372,2010,51.0,1,3.0,2.0,9690.0
1373,2010,36.0,1,4.0,4.0,9390.0
1374,2010,61.0,2,4.0,3.0,8190.0
1375,2010,38.0,1,6.0,4.0,6170.0
1376,2010,44.0,2,6.0,3.0,9160.0
1377,2010,62.0,2,6.0,6.0,7860.0
1378,2010,88.0,2,6.0,6.0,9680.0
1379,2010,49.0,2,4.0,4.0,5380.0
1380,2010,44.0,1,2.0,3.0,770.0
1381,2010,39.0,1,4.0,3.0,8770.0
1382,2010,63.0,1,6.0,3.0,1990.0
1383,2010,60.0,1,2.0,2.0,9570.0
1384,2010,46.0,2,6.0,1.0,8190.0
1385,2010,43.0,2,4.0,0.0,9290.0
1386,2010,78.0,2,2.0,1.0,4670.0
1387,2010,22.0,2,6.0,5.0,7280.0
1388,2010,85.0,2,6.0,4.0,9370.0
1389,2010,19.0,1,5.0,5.0,8570.0
1390,2010,71.0,2,6.0,5.0,6880.0
1391,2010,33.0,1,6.0,6.0,5080.0
1392,2010,33.0,2,4.0,5.0,9680.0
1393,2010,33.0,2,5.0,5.0,9590.0
1394,2010,66.0,2,5.0,5.0,9470.0
1395,2010,66.0,2,6.0,0.0,7860.0
1396,2010,25.0,1,5.0,5.0,9680.0
