Season,Game,Team,Pd1,Pd2,Pd3,OT,SO Win,Total
2012,20367,NJD,2,0,0,0,0,2
2012,20368,CHI,1,2,1,0,1,5
2012,20368,NYI,2,0,2,0,0,4
2012,20369,COL,1,0,1,0,1,3
2012,20369,STL,1,1,0,0,0,2
2012,20370,CBJ,1,1,1,0,0,3
2012,20370,EDM,1,0,5,0,0,6
2012,20371,ANA,2,1,0,0,0,3
2012,20371,PHI,0,1,2,1,0,4
2012,20372,LAK,0,1,0,0,0,1
2012,20372,MTL,1,1,0,0,0,2
2012,20373,BOS,0,2,2,0,0,4
2012,20373,TOR,0,1,0,0,0,1
2012,20374,OTT,0,1,1,0,0,2
2012,20374,WSH,1,0,1,1,0,3
2012,20375,CAR,0,1,1,0,0,2
2012,20375,PIT,0,1,2,0,0,3
2012,20376,NJD,1,1,0,0,0,2
2012,20376,WPG,1,1,2,0,0,4
2012,20377,NYR,0,1,3,0,0,4
2012,20377,TBL,1,1,0,0,0,2
2012,20378,CHI,0,3,2,0,0,5
2012,20378,STL,1,1,0,0,0,2
2012,20379,BUF,2,0,1,0,0,3
2012,20379,NSH,0,0,2,0,0,2
2012,20380,PHI,4,0,0,0,0,4
2012,20380,PHX,0,1,1,0,0,2
2012,20381,DAL,0,4,0,0,0,4
2012,20381,NYI,2,3,0,0,0,5
2012,20382,CGY,2,0,3,0,0,5
2012,20382,EDM,2,0,1,0,0,3
2012,20383,FLA,1,3,1,0,0,5
2012,20383,SJS,2,0,1,0,0,3
2012,20384,COL,0,2,2,0,0,4
2012,20384,DET,1,0,1,0,0,2
2012,20385,ANA,2,0,1,0,0,3
2012,20385,MIN,1,2,2,0,0,5
2012,20386,CGY,1,0,0,0,0,1
2012,20386,VAN,0,2,3,0,0,5
2012,20387,NYR,0,2,0,0,0,2
2012,20387,TOR,1,2,1,0,0,4
2012,20388,BOS,0,2,1,0,0,3
2012,20388,PIT,0,0,1,0,0,1
2012,20389,OTT,0,1,3,0,0,4
2012,20389,TBL,0,1,1,0,0,2
2012,20390,FLA,3,2,0,0,0,5
2012,20390,WSH,1,1,2,0,0,4
2012,20391,CHI,0,3,0,0,0,3
2012,20391,PHX,2,1,0,0,1,4
2012,20392,NJD,2,0,0,1,0,3
2012,20392,TOR,0,1,1,0,0,2
2012,20393,NYI,3,0,2,0,0,5
2012,20393,TBL,1,0,0,0,0,1
2012,20394,CBJ,1,1,0,0,1,3
2012,20394,MTL,1,0,1,0,0,2
2012,20395,DET,0,1,1,0,0,2
2012,20395,STL,0,1,2,0,0,3
2012,20396,NSH,1,0,1,0,0,2
2012,20396,PHX,1,0,2,0,0,3
2012,20397,BOS,0,0,1,0,0,1
2012,20397,WPG,1,0,1,0,0,2
2012,20398,CGY,2,2,3,0,0,7
2012,20398,CAR,0,2,4,0,0,6
2012,20399,COL,0,0,0,0,0,0
2012,20399,VAN,1,1,4,0,0,6
2012,20400,ANA,2,0,1,0,0,3
2012,20400,LAK,0,1,1,0,0,2
2012,20401,MIN,2,0,0,0,0,2
2012,20401,SJS,1,0,0,0,0,1
2012,20402,OTT,0,2,1,0,0,3
2012,20402,WSH,0,1,4,0,0,5
2012,20403,BUF,3,0,1,0,0,4
2012,20403,PHI,1,3,0,1,0,5
2012,20404,CAR,1,3,1,0,0,5
2012,20404,EDM,1,1,1,0,0,3
2012,20405,BOS,0,0,0,0,0,0
2012,20405,FLA,0,0,2,0,0,2
2012,20406,NJD,0,1,3,0,1,5
2012,20406,OTT,2,1,1,0,0,4
2012,20407,CHI,1,1,0,1,0,3
2012,20407,NYI,0,1,1,0,0,2
2012,20408,NYR,1,1,0,0,0,2
2012,20408,TBL,0,1,1,0,1,3
2012,20409,PHI,1,2,0,0,0,3
2012,20409,PIT,0,1,1,0,0,2
2012,20410,CBJ,1,1,1,0,0,3
2012,20410,NSH,0,1,2,1,0,4
2012,20411,MTL,2,1,0,0,0,3
2012,20411,VAN,0,1,2,0,1,4
2012,20412,DET,5,0,0,0,0,5
2012,20412,PHX,0,1,1,0,0,2
2012,20413,ANA,1,0,1,0,0,2
2012,20413,STL,1,2,1,0,0,4
2012,20414,CGY,0,0,3,0,0,3
2012,20414,COL,0,1,1,0,0,2
2012,20415,LAK,0,0,2,0,0,2
2012,20415,MIN,1,2,1,0,0,4
2012,20416,DAL,1,1,0,0,0,2
2012,20416,SJS,2,3,0,0,0,5
2012,20417,TOR,0,1,1,0,0,2
2012,20417,WSH,1,2,1,0,0,4
2012,20418,BUF,1,0,0,1,0,2
2012,20418,FLA,0,1,0,0,0,1
2012,20419,CAR,0,0,2,0,0,2
2012,20419,WPG,2,2,0,0,0,4
2012,20420,COL,0,1,0,0,0,1
2012,20420,EDM,2,2,0,0,0,4
2012,20421,MTL,0,1,1,0,0,2
2012,20421,NJD,0,0,1,0,0,1
2012,20422,BUF,0,1,0,0,0,1
2012,20422,NYR,0,2,2,0,0,4
2012,20423,OTT,0,1,0,0,0,1
2012,20423,VAN,2,1,1,0,0,4
2012,20424,NYI,2,1,0,0,0,3
2012,20424,PIT,2,2,2,0,0,6
2012,20425,PHI,0,3,2,0,0,5
2012,20425,TBL,1,0,1,0,0,2
2012,20426,DET,2,4,1,0,0,7
2012,20426,WPG,1,0,0,0,0,1
2012,20427,BOS,2,1,2,0,0,5
2012,20427,CBJ,2,1,0,0,0,3
2012,20428,SJS,0,0,0,0,0,0
2012,20428,STL,1,0,0,0,0,1
2012,20429,ANA,0,1,1,0,0,2
2012,20429,NSH,0,1,2,0,0,3
2012,20430,MIN,1,2,1,0,0,4
2012,20430,PHX,0,0,1,0,0,1
2012,20431,CGY,0,2,1,0,0,3
2012,20431,EDM,0,0,0,0,0,0
2012,20432,DAL,1,1,0,0,0,2
2012,20432,LAK,0,1,0,0,0,1
2012,20433,FLA,1,0,0,0,0,1
2012,20433,NYR,2,4,0,0,0,6
2012,20434,CHI,0,1,1,1,0,3
2012,20434,SJS,1,1,0,0,0,2
2012,20435,NJD,2,3,0,0,0,5
2012,20435,TBL,2,0,2,0,0,4
2012,20436,BOS,1,1,1,0,0,3
2012,20436,LAK,0,0,0,0,0,0
2012,20437,BUF,2,0,0,0,0,2
2012,20437,OTT,1,0,1,1,0,3
2012,20438,CAR,0,0,1,0,0,1
2012,20438,TOR,0,0,1,1,0,2
2012,20439,DAL,0,0,1,0,0,1
2012,20439,NYR,0,0,0,0,0,0
2012,20440,DET,0,1,3,0,0,4
2012,20440,PIT,1,0,0,0,0,1
2012,20441,PHI,1,3,1,0,0,5
2012,20441,WSH,0,0,1,0,0,1
2012,20442,CBJ,1,0,0,0,1,2
2012,20442,VAN,0,0,1,0,0,1
2012,20443,MTL,2,0,3,0,0,5
2012,20443,NYI,1,0,2,0,0,3
2012,20444,FLA,1,1,0,0,0,2
2012,20444,NJD,0,1,1,0,1,3
2012,20445,CGY,0,1,0,0,0,1
2012,20445,NSH,1,0,1,0,0,2
2012,20446,MIN,0,1,0,0,0,1
2012,20446,WPG,0,1,1,0,0,2
2012,20447,COL,1,0,2,0,1,4
2012,20447,SJS,0,2,1,0,0,3
2012,20448,BOS,1,1,3,0,0,5
2012,20448,OTT,0,1,1,0,0,2
2012,20449,CHI,0,2,1,0,1,4
2012,20449,MIN,0,2,1,0,0,3
2012,20450,ANA,1,2,1,0,0,4
2012,20450,PHX,0,1,0,0,0,1
2012,20451,DAL,1,0,2,0,0,3
2012,20451,NYI,1,1,0,0,0,2
2012,20452,CAR,0,2,2,0,0,4
2012,20452,VAN,1,1,1,0,0,3
2012,20453,CBJ,0,1,0,0,0,1
2012,20453,LAK,0,0,2,0,0,2
2012,20454,MTL,0,3,0,0,0,3
2012,20454,PHI,1,2,1,0,0,4
2012,20455,CGY,1,1,2,0,0,4
2012,20455,TBL,1,3,0,1,0,5
2012,20456,NYR,0,1,0,0,0,1
2012,20456,STL,2,0,2,0,0,4
2012,20457,DET,1,2,0,0,0,3
2012,20457,NSH,1,1,2,0,0,4
2012,20458,WSH,0,0,1,0,0,1
2012,20458,WPG,0,0,0,0,0,0
2012,20459,EDM,0,1,1,0,0,2
2012,20459,PHX,1,1,2,0,0,4
2012,20460,COL,2,2,0,0,0,4
2012,20460,SJS,1,1,3,0,0,5
2012,20461,DAL,1,1,1,0,0,3
2012,20461,NJD,1,3,2,0,0,6
2012,20462,BUF,0,4,1,0,0,5
2012,20462,TOR,0,2,2,0,0,4
2012,20463,OTT,0,5,1,0,0,6
2012,20463,PIT,0,3,1,0,0,4
2012,20464,CGY,1,0,1,0,0,2
2012,20464,FLA,1,0,1,0,1,3
2012,20465,ANA,0,0,1,0,0,1
2012,20465,CHI,1,2,1,0,0,4
2012,20466,BOS,4,1,1,0,0,6
2012,20466,PHI,0,0,0,0,0,0
2012,20467,TOR,1,1,1,0,0,3
2012,20467,VAN,1,2,2,0,0,5
2012,20468,MTL,0,3,0,0,0,3
2012,20468,NJD,1,2,2,0,0,5
2012,20469,BUF,1,0,2,0,0,3
2012,20469,PIT,4,2,2,0,0,8
2012,20470,ANA,2,0,1,0,0,3
2012,20470,WPG,2,2,1,0,0,5
2012,20471,DET,4,2,2,0,0,8
2012,20471,LAK,1,1,0,0,0,2
2012,20472,CBJ,0,2,0,0,0,2
2012,20472,TBL,2,1,0,0,0,3
2012,20473,NSH,0,0,1,0,1,2
2012,20473,STL,0,0,1,0,0,1
2012,20474,MIN,0,0,1,0,0,1
2012,20474,NYI,0,1,0,0,1,2
2012,20475,NYR,1,0,2,0,0,3
2012,20475,PHX,1,1,0,0,0,2
2012,20476,COL,1,1,0,0,0,2
2012,20476,WSH,0,1,0,0,0,1
2012,20477,EDM,1,1,0,0,0,2
2012,20477,SJS,1,1,1,0,0,3
2012,20478,CAR,1,1,0,0,0,2
2012,20478,FLA,1,0,1,1,0,3
2012,20479,CGY,0,0,2,0,0,2
2012,20479,CHI,1,2,1,0,0,4
2012,20480,CBJ,1,2,1,0,0,4
2012,20480,STL,2,0,4,0,0,6
2012,20481,BOS,1,1,1,0,0,3
2012,20481,MTL,1,0,1,0,0,2
2012,20482,LAK,1,1,0,0,1,3
2012,20482,TOR,1,0,1,0,0,2
2012,20483,ANA,0,3,0,0,0,3
2012,20483,DAL,1,2,2,0,0,5
2012,20484,COL,0,2,0,0,1,3
2012,20484,PHI,1,0,1,0,0,2
2012,20485,DET,1,1,1,0,0,3
2012,20485,EDM,0,2,0,0,0,2
2012,20486,MIN,0,0,0,0,0,0
2012,20486,VAN,1,2,1,0,0,4
2012,20487,NJD,1,0,0,0,0,1
2012,20487,NYR,0,1,3,0,0,4
2012,20488,CHI,0,0,2,0,0,2
2012,20488,PIT,1,2,0,0,0,3
2012,20489,NSH,0,0,1,0,0,1
2012,20489,WSH,2,0,2,0,0,4
2012,20490,BUF,0,1,0,0,0,1
2012,20490,OTT,1,0,3,0,0,4
2012,20491,FLA,0,1,0,0,0,1
2012,20491,PHX,1,1,0,0,0,2
2012,20492,NYI,1,1,0,0,1,3
2012,20492,WPG,1,1,0,0,0,2
2012,20493,CGY,1,1,0,0,0,2
2012,20493,MIN,1,0,0,0,0,1
2012,20494,CAR,1,2,0,0,0,3
2012,20494,PHX,1,1,2,0,0,4
2012,20495,CHI,0,2,3,0,0,5
2012,20495,MTL,0,1,0,0,0,1
2012,20496,DAL,1,0,0,0,0,1
2012,20496,PHI,2,1,1,0,0,4
2012,20497,COL,2,1,0,0,0,3
2012,20497,STL,0,2,0,0,0,2
2012,20498,DET,1,1,0,0,0,2
2012,20498,VAN,3,0,1,0,0,4
2012,20499,SJS,5,0,2,0,0,7
2012,20499,TBL,1,0,1,0,0,2
2012,20500,BUF,0,1,1,0,0,2
2012,20500,TOR,0,2,1,0,0,3
2012,20501,NYI,0,1,1,0,0,2
2012,20501,NYR,1,2,1,0,0,4
2012,20502,FLA,0,1,2,0,0,3
2012,20502,OTT,1,0,2,1,0,4
2012,20503,CBJ,4,1,0,0,0,5
2012,20503,NSH,1,3,2,0,0,6
2012,20504,MTL,0,0,0,0,0,0
2012,20504,WPG,2,1,1,0,0,4
2012,20505,CGY,1,2,0,0,0,3
2012,20505,DET,0,0,2,0,0,2
2012,20506,EDM,2,2,0,0,0,4
2012,20506,MIN,0,0,1,0,0,1
2012,20507,ANA,0,1,1,0,0,2
2012,20507,LAK,0,1,1,0,1,3
2012,20508,BOS,4,2,2,0,0,8
2012,20508,FLA,0,0,0,0,0,0
2012,20509,NJD,0,3,0,0,1,4
2012,20509,WSH,0,0,3,0,0,3
2012,20510,NYI,1,1,1,0,0,3
2012,20510,TOR,3,1,1,0,0,5
2012,20511,NYR,0,2,2,0,0,4
2012,20511,PHI,0,0,2,0,0,2
2012,20512,CAR,1,0,0,1,0,2
2012,20512,OTT,1,0,0,0,0,1
2012,20513,PIT,1,0,3,0,0,4
2012,20513,WPG,0,1,0,0,0,1
2012,20514,DAL,3,1,2,0,0,6
2012,20514,NSH,0,2,1,0,0,3
2012,20515,COL,0,1,0,1,0,2
2012,20515,TBL,1,0,0,0,0,1
2012,20516,PHX,0,1,1,0,0,2
2012,20516,STL,0,2,1,0,0,3
2012,20517,CGY,0,0,3,0,0,3
2012,20517,VAN,0,0,1,0,0,1
2012,20518,LAK,0,1,0,0,0,1
2012,20518,SJS,0,1,0,0,1,2
2012,20519,COL,0,2,2,0,0,4
2012,20519,MIN,1,1,0,0,0,2
2012,20520,BUF,4,0,0,0,0,4
2012,20520,WSH,0,1,1,0,0,2
2012,20521,NYI,0,0,0,0,0,0
2012,20521,NYR,0,1,2,0,0,3
2012,20522,CAR,1,2,1,0,0,4
2012,20522,NJD,0,0,2,0,0,2
2012,20523,DAL,0,1,2,0,0,3
2012,20523,STL,1,2,2,0,0,5
2012,20524,DET,1,2,1,0,0,4
2012,20524,NSH,0,0,1,0,0,1
2012,20525,CHI,0,3,1,0,0,4
2012,20525,CBJ,0,0,1,0,0,1
2012,20526,EDM,0,2,1,0,0,3
2012,20526,VAN,3,1,1,0,0,5
2012,20527,LAK,2,0,2,0,0,4
2012,20527,PHX,1,1,1,0,0,3
2012,20528,ANA,1,2,0,0,0,3
2012,20528,SJS,1,1,0,0,0,2
2012,20529,CAR,1,0,1,0,0,2
2012,20529,PIT,0,1,3,0,0,4
2012,20530,CGY,0,0,1,0,1,2
2012,20530,CBJ,0,1,0,0,0,1
2012,20531,MTL,3,2,1,0,0,6
2012,20531,OTT,1,1,0,0,0,2
2012,20532,PHI,1,0,0,0,0,1
2012,20532,TBL,1,3,1,0,0,5
2012,20533,FLA,1,3,1,0,0,5
2012,20533,TOR,0,2,1,0,0,3
2012,20534,DET,0,1,2,0,0,3
2012,20534,STL,1,1,0,0,0,2
2012,20535,COL,0,0,1,0,0,1
2012,20535,WPG,1,2,1,0,0,4
2012,20536,BUF,0,1,0,0,0,1
2012,20536,NJD,1,2,0,0,0,3
2012,20537,NYR,1,0,0,0,0,1
2012,20537,WSH,1,2,1,0,0,4
2012,20538,MIN,0,0,1,0,0,1
2012,20538,NSH,0,0,1,0,1,2
2012,20539,CHI,0,0,0,0,0,0
2012,20539,LAK,0,1,1,0,0,2
2012,20540,BOS,1,0,0,1,0,2
2012,20540,PHX,1,0,0,0,0,1
2012,20541,SJS,0,2,0,0,0,2
2012,20541,VAN,1,1,0,1,0,3
2012,20542,CGY,1,0,0,0,0,1
2012,20542,NYI,0,1,2,0,0,3
2012,20543,PHI,1,2,1,0,0,4
2012,20543,PIT,1,0,1,0,0,2
2012,20544,CAR,1,0,2,1,0,4
2012,20544,TOR,0,1,2,0,0,3
2012,20545,MTL,1,2,0,0,0,3
2012,20545,TBL,1,1,2,0,0,4
2012,20546,EDM,1,1,1,0,0,3
2012,20546,MIN,1,3,0,0,0,4
2012,20547,LAK,0,0,0,0,0,0
2012,20547,WPG,0,0,0,1,0,1
2012,20548,CBJ,1,1,2,0,0,4
2012,20548,DAL,1,0,0,0,0,1
2012,20549,COL,2,0,1,0,0,3
2012,20549,PHX,1,1,0,0,0,2
2012,20550,ANA,0,0,2,0,0,2
2012,20550,VAN,2,2,1,0,0,5
2012,20551,BUF,0,1,0,0,0,1
2012,20551,WSH,1,1,1,0,0,3
2012,20552,CGY,3,0,0,0,0,3
2012,20552,OTT,0,2,1,1,0,4
2012,20553,FLA,0,1,0,0,0,1
2012,20553,NYR,3,1,0,0,0,4
2012,20554,NSH,1,0,0,0,1,2
2012,20554,STL,1,0,0,0,0,1
2012,20555,CHI,1,1,1,0,0,3
2012,20555,DET,1,1,0,0,0,2
2012,20556,NJD,2,0,1,0,0,3
2012,20556,PIT,0,0,1,0,0,1
2012,20557,EDM,1,0,0,0,0,1
2012,20557,NYI,2,2,0,0,0,4
2012,20558,CAR,1,1,0,0,0,2
2012,20558,TBL,1,1,3,0,0,5
2012,20559,FLA,0,1,2,0,0,3
2012,20559,MTL,1,0,1,0,0,2
2012,20560,MIN,0,1,1,0,0,2
2012,20560,PHX,0,1,3,0,0,4
2012,20561,BUF,1,1,0,0,0,2
2012,20561,OTT,0,2,0,0,1,3
2012,20562,TOR,1,1,0,0,0,2
2012,20562,WPG,0,3,0,0,0,3
2012,20563,DET,0,3,0,0,0,3
2012,20563,STL,0,0,0,0,0,0
2012,20564,CBJ,0,2,0,0,0,2
2012,20564,WSH,0,0,4,0,0,4
2012,20565,BOS,1,0,1,0,0,2
2012,20565,DAL,3,1,0,0,0,4
2012,20566,ANA,0,1,1,0,0,2
2012,20566,COL,1,2,1,0,0,4
2012,20567,LAK,1,2,1,0,0,4
2012,20567,VAN,1,0,0,0,0,1
2012,20568,CGY,1,0,2,0,0,3
2012,20568,NSH,2,2,1,0,0,5
2012,20569,NYR,0,1,2,0,0,3
2012,20569,PHI,0,2,0,0,0,2
2012,20570,NJD,0,2,0,0,0,2
2012,20570,OTT,0,0,2,1,0,3
2012,20571,CHI,1,1,1,0,0,3
2012,20571,EDM,0,3,1,0,0,4
2012,20572,SJS,0,2,0,0,1,3
2012,20572,VAN,1,0,1,0,0,2
2012,20573,COL,0,0,1,0,1,2
2012,20573,LAK,0,1,0,0,0,1
2012,20574,BUF,1,1,2,0,0,4
2012,20574,EDM,1,1,1,0,0,3
2012,20575,TBL,1,2,0,0,0,3
2012,20575,TOR,2,3,2,0,0,7
2012,20576,CGY,0,1,0,0,0,1
2012,20576,WSH,1,2,0,0,0,3
2012,20577,CAR,1,1,1,0,0,3
2012,20577,NYI,1,0,2,0,1,4
2012,20578,PHX,1,0,0,0,0,1
2012,20578,STL,2,1,1,0,0,4
2012,20579,DAL,1,2,1,0,0,4
2012,20579,DET,3,2,0,0,0,5
2012,20580,MTL,2,1,4,0,0,7
2012,20580,WPG,1,1,1,0,0,3
2012,20581,BOS,2,1,3,0,0,6
2012,20581,NJD,1,0,0,0,0,1
2012,20582,MIN,0,0,0,0,0,0
2012,20582,VAN,2,0,1,0,0,3
2012,20583,ANA,1,0,0,0,0,1
2012,20583,SJS,0,2,1,0,0,3
2012,20584,BOS,3,4,2,0,0,9
2012,20584,CGY,0,0,0,0,0,0
2012,20585,TOR,1,1,2,0,0,4
2012,20585,WPG,0,0,0,0,0,0
2012,20586,FLA,1,0,1,0,0,2
2012,20586,NYR,1,0,1,1,0,3
2012,20587,CHI,1,1,2,0,0,4
2012,20587,PHI,1,3,1,0,0,5
2012,20588,OTT,1,1,2,0,0,4
2012,20588,TBL,0,0,1,0,0,1
2012,20589,EDM,0,3,0,0,0,3
2012,20589,STL,1,0,3,0,0,4
2012,20590,DAL,2,1,1,0,0,4
2012,20590,NSH,1,0,0,0,0,1
2012,20591,LAK,0,0,0,1,0,1
2012,20591,PHX,0,0,0,0,0,0
2012,20592,CBJ,1,0,0,0,0,1
2012,20592,SJS,1,1,0,0,0,2
2012,20593,FLA,1,1,0,0,0,2
2012,20593,NJD,1,1,3,0,0,5
2012,20594,NYR,1,1,1,0,0,3
2012,20594,PIT,1,0,0,0,0,1
2012,20595,BUF,0,1,1,0,0,2
2012,20595,CAR,0,1,3,0,0,4
2012,20596,CHI,0,0,0,0,0,0
2012,20596,COL,1,2,1,0,0,4
2012,20597,ANA,0,1,3,0,0,4
2012,20597,NYI,0,1,1,0,0,2
2012,20598,BOS,1,1,1,0,0,3
2012,20598,VAN,1,2,1,0,0,4
2012,20599,OTT,0,1,1,0,0,2
2012,20599,PHI,1,0,1,1,0,3
2012,20600,DAL,0,1,3,0,0,4
2012,20600,EDM,1,0,0,0,0,1
2012,20601,CBJ,0,1,0,0,0,1
2012,20601,LAK,0,0,0,0,0,0
2012,20602,BUF,0,1,0,0,0,1
2012,20602,WPG,0,1,0,1,0,2
2012,20603,DET,0,2,1,0,0,3
2012,20603,TOR,3,0,1,0,0,4
2012,20604,MTL,0,2,1,0,0,3
2012,20604,TBL,1,0,0,0,0,1
2012,20605,NJD,0,2,1,0,0,3
2012,20605,PIT,1,0,0,0,0,1
2012,20606,COL,0,0,0,0,0,0
2012,20606,STL,2,2,0,0,0,4
2012,20607,CAR,0,0,2,0,0,2
2012,20607,NSH,2,1,2,0,0,5
2012,20608,NYI,1,0,0,0,0,1
2012,20608,PHX,1,3,1,0,0,5
2012,20609,CGY,0,0,3,0,0,3
2012,20609,MIN,0,0,1,0,0,1
2012,20610,SJS,0,2,3,0,0,5
2012,20610,WSH,0,1,1,0,0,2
2012,20611,OTT,2,0,4,0,0,6
2012,20611,PHI,3,1,0,0,0,4
2012,20612,CHI,2,0,0,0,0,2
2012,20612,DET,1,0,1,1,0,3
2012,20613,ANA,4,1,2,0,0,7
2012,20613,CBJ,1,1,2,0,0,4
2012,20614,FLA,0,2,0,0,0,2
2012,20614,VAN,1,0,0,0,0,1
2012,20615,LAK,2,2,1,0,0,5
2012,20615,WSH,1,0,1,0,0,2
2012,20616,BOS,1,1,3,0,0,5
2012,20616,WPG,1,2,0,0,0,3
2012,20617,BUF,0,0,0,0,0,0
2012,20617,TOR,2,0,0,0,0,2
2012,20618,DET,0,0,1,0,0,1
2012,20618,NYI,1,3,1,0,0,5
2012,20619,NYR,0,0,1,0,1,2
2012,20619,PHX,0,0,1,0,0,1
2012,20620,OTT,2,2,1,0,0,5
2012,20620,PIT,0,1,0,0,0,1
2012,20621,CAR,0,1,0,0,0,1
2012,20621,PHI,0,1,1,0,0,2
2012,20622,MTL,0,0,0,0,0,0
2012,20622,STL,0,2,1,0,0,3
2012,20623,TBL,0,2,2,0,0,4
2012,20623,VAN,2,2,0,0,1,5
2012,20624,MIN,1,1,2,0,1,5
2012,20624,SJS,1,0,3,0,0,4
2012,20625,CHI,0,2,3,0,0,5
2012,20625,CBJ,0,1,1,0,0,2
2012,20626,COL,0,1,0,0,0,1
2012,20626,NSH,3,0,1,0,0,4
2012,20627,CGY,4,1,1,0,0,6
2012,20627,NJD,0,2,1,0,0,3
2012,20628,ANA,1,1,3,0,0,5
2012,20628,DAL,0,0,2,0,0,2
2012,20629,PIT,0,0,0,0,0,0
2012,20629,WSH,1,0,0,0,0,1
2012,20630,EDM,0,0,1,0,0,1
2012,20630,NJD,0,1,0,1,0,2
2012,20631,BOS,1,0,1,0,0,2
2012,20631,MTL,0,0,1,0,0,1
2012,20632,NYI,0,0,2,0,0,2
2012,20632,PHI,1,1,1,0,0,3
2012,20633,NYR,0,0,0,0,0,0
2012,20633,OTT,0,1,2,0,0,3
2012,20634,CAR,4,0,1,0,0,5
2012,20634,TBL,1,1,0,0,0,2
2012,20635,DET,1,0,1,0,1,3
2012,20635,PHX,1,0,1,0,0,2
2012,20636,STL,1,1,0,0,0,2
2012,20636,VAN,1,1,0,1,0,3
2012,20637,COL,2,0,0,0,0,2
2012,20637,NSH,0,1,1,1,0,3
2012,20638,SJS,0,1,1,0,0,2
2012,20638,WPG,0,0,0,0,0,0
2012,20639,CHI,1,3,1,0,0,5
2012,20639,MIN,1,0,1,0,0,2
2012,20640,ANA,0,0,0,0,0,0
2012,20640,CGY,0,0,0,1,0,1
2012,20641,DAL,2,1,1,0,1,5
2012,20641,LAK,0,2,2,0,0,4
2012,20642,TBL,0,1,2,0,0,3
2012,20642,WSH,2,1,1,0,0,4
2012,20643,CBJ,2,2,0,0,0,4
2012,20643,PHX,1,1,1,0,0,3
2012,20644,BUF,2,1,0,0,0,3
2012,20644,TOR,2,0,0,0,0,2
2012,20645,FLA,0,0,1,0,0,1
2012,20645,PIT,0,2,2,0,0,4
2012,20646,ANA,1,3,1,0,0,5
2012,20646,EDM,0,0,0,0,0,0
2012,20647,CHI,0,1,1,0,0,2
2012,20647,DET,2,0,0,1,0,3
2012,20648,COL,1,0,1,0,0,2
2012,20648,DAL,0,0,1,0,0,1
2012,20649,NYR,0,2,1,0,0,3
2012,20649,TOR,0,0,0,0,0,0
2012,20650,MTL,0,0,2,0,0,2
2012,20650,OTT,0,0,2,0,1,3
2012,20651,BUF,0,2,0,0,0,2
2012,20651,NYI,1,1,2,0,0,4
2012,20652,BOS,0,1,1,0,0,2
2012,20652,CAR,0,1,3,0,0,4
2012,20653,NJD,0,0,2,0,0,2
2012,20653,WPG,1,0,0,0,0,1
2012,20654,CBJ,0,0,1,0,0,1
2012,20654,SJS,0,1,1,0,0,2
2012,20655,MIN,1,1,0,0,0,2
2012,20655,STL,0,2,0,0,1,3
2012,20656,NSH,1,1,2,0,0,4
2012,20656,PHI,0,1,1,0,0,2
2012,20657,CGY,0,1,0,0,0,1
2012,20657,LAK,0,3,1,0,0,4
2012,20658,PIT,2,0,4,0,0,6
2012,20658,TBL,0,0,3,0,0,3
2012,20659,CAR,0,1,0,0,0,1
2012,20659,WSH,0,1,1,0,0,2
2012,20660,MTL,1,3,0,0,0,4
2012,20660,NYR,1,0,0,0,0,1
2012,20661,CHI,2,1,1,0,0,4
2012,20661,SJS,0,2,1,0,0,3
2012,20662,EDM,1,0,0,1,0,2
2012,20662,LAK,0,0,1,0,0,1
2012,20663,ANA,1,2,1,0,0,4
2012,20663,VAN,1,0,1,0,0,2
2012,20664,NSH,3,0,0,0,0,3
2012,20664,NYI,0,0,1,0,0,1
2012,20665,COL,1,0,0,0,0,1
2012,20665,PHX,2,2,2,0,0,6
2012,20666,OTT,0,0,0,0,0,0
2012,20666,WPG,1,1,0,0,0,2
2012,20667,BOS,1,1,0,0,1,3
2012,20667,FLA,0,2,0,0,0,2
2012,20668,BUF,0,0,0,0,0,0
2012,20668,DET,3,2,0,0,0,5
2012,20669,DAL,0,0,0,0,0,0
2012,20669,STL,0,0,1,0,0,1
2012,20670,OTT,1,1,1,0,0,3
2012,20670,TOR,2,0,0,0,0,2
2012,20671,NJD,1,3,1,0,0,5
2012,20671,WPG,0,0,1,0,0,1
2012,20672,NSH,0,0,0,0,0,0
2012,20672,NYR,1,1,1,0,0,3
2012,20673,MIN,0,1,0,0,0,1
2012,20673,PHI,1,3,1,0,0,5
2012,20674,CAR,1,0,0,0,0,1
2012,20674,PIT,1,0,0,0,1,2
2012,20675,NYI,1,1,1,0,0,3
2012,20675,WSH,0,0,0,0,0,0
2012,20676,CBJ,0,2,2,0,0,4
2012,20676,EDM,2,0,0,0,0,2
2012,20677,BOS,0,2,1,0,0,3
2012,20677,TBL,1,1,3,0,0,5
2012,20678,DAL,2,0,0,0,0,2
2012,20678,DET,1,1,0,0,1,3
2012,20679,LAK,1,1,0,0,1,3
2012,20679,VAN,0,1,1,0,0,2
2012,20680,CGY,0,1,0,0,0,1
2012,20680,SJS,0,0,1,0,1,2
2012,20681,MTL,0,0,0,0,0,0
2012,20681,WSH,2,1,0,0,0,3
2012,20682,BUF,1,1,0,0,0,2
2012,20682,CHI,2,2,2,0,0,6
2012,20683,COL,0,1,2,1,0,4
2012,20683,FLA,1,1,1,0,0,3
2012,20684,ANA,2,2,2,0,0,6
2012,20684,PHX,1,1,0,0,0,2
2012,20685,MIN,0,0,1,0,0,1
